max_time,mean_time,positive_score,negative_score,subjective_score,negative,positive,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,ttr,cttr,diversity,herdan,summer,dugast,maas,utterances,WC,unique,word_per_utter,label
168.0,18.666666666666668,0.336734693877551,0.17772108843537415,0.1435546875,1,286,27.43,26.76,99,86.79,7.53,10.14,92.31,76.57,59.09,18.88,13.29,9.44,0.7000000000000001,1.75,0.7000000000000001,0.7000000000000001,5.59,14.69,5.94,2.8,13.64,9.79,9.44,4.55,1.4,18.18,4.55,4.55,1.4,1.05,0,0.35000000000000003,6.29,2.45,3.85,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.35000000000000003,0.7000000000000001,1.05,0,5.24,4.9,0.35000000000000003,1.75,1.4,0.35000000000000003,0,0,0,0,11.54,4.55,0,1.4,0,0,2.45,6.99,0.7000000000000001,0,0.35000000000000003,1.05,0.7000000000000001,0.35000000000000003,0.35000000000000003,0,4.2,0.35000000000000003,2.8,1.05,0.35000000000000003,0,1.75,0,0,0,0,0,0,0.35000000000000003,0,0,0,0.35000000000000003,0,0.35000000000000003,0,0,0.35000000000000003,0,8.74,15.73,0,2.1,12.94,0.7000000000000001,0,0,6.64,6.64,5.59,0.7000000000000001,4.55,0,1.05,3.5,0,33.57,15.73,6.64,0.7000000000000001,0,4.9,5.59,2,10,3,7,1,2,6,2,3,1,0.5016949152542373,6.093063574985376,63.12739741607424,0.8787117862561581,0.9256127488172187,46.88811204978738,0.021327367562553302,10,300,59,30.0,1
165.0,11.0,0.31644144144144143,0.15315315315315314,0.13602941176470587,1,260,26.1,56.12,96.97,90.5,5.65,8.46,93.85,81.92,59.62,13.08,7.69,3.85,1.54,2.31,0,0,5.38,18.08,8.46,3.08,12.31,14.23,11.54,5.77,1.15,20.38,5.77,6.54,4.62,3.85,0.77,0,8.85,2.69,6.15,1.92,0,0.77,1.15,0,3.08,0,5,5,0,0.77,0.77,0,0,0,0,0,8.85,1.92,0.38,0.38,0,0,0.77,6.92,0,0,0,0,0,0,0,0,4.23,1.15,1.92,1.15,0,0,0.77,0,0,0,0,0,0,0.38,0,0.77,0,1.54,0,0,0,0,0,0,10,17.31,0,1.92,14.23,0.77,0.77,0,4.23,1.15,11.54,2.31,10.77,0.77,2.69,7.31,0,56.54,24.62,7.31,0.77,0,10,13.85,0,5,0,7,0,0,2,2,2,3,0.4628975265017668,5.5063407073905015,33.31421068340935,0.8635626924834531,0.9152504056463407,41.37758946143498,0.024167671752169776,16,288,50,18.0,1
176.0,14.666666666666666,0.27184466019417475,0.1953883495145631,0.11495535714285714,1,269,13.92,93.81,68.77,82.15,4.8,9.67,93.31,80.67,59.85,17.84,11.52,3.35,0.37,7.8100000000000005,0,0,6.32,13.75,5.58,2.9699999999999998,11.52,13.01,12.27,4.83,0,19.7,6.69,6.32,2.23,1.8599999999999999,0.37,0,14.5,1.8599999999999999,12.64,1.49,1.12,4.09,4.83,0.74,2.9699999999999998,0,4.09,4.09,0,1.12,1.12,0,0,0,0,0,12.27,2.23,1.12,0.37,0,0,0.74,10.04,0,0,0,0,0,0,0,0,2.6,0,1.12,1.49,0,0,1.12,0,0,0,0,0,0,0.74,0,1.12,0,1.8599999999999999,0,0,0,0,0,0,11.52,17.84,0,2.6,14.13,0.74,0,0.37,0.37,0.37,10.04,1.12,10.04,0.37,2.6,7.06,0,39.78,23.79,4.09,3.35,0,6.32,2.23,0,11,0,8,0,1,8,0,6,9,0.5150375939849624,5.939703291240222,53.92073602264685,0.8811648927017288,0.9264394754698091,46.985242288437185,0.02128327856353514,13,286,49,22.0,1
176.0,11.733333333333333,0.3608490566037736,0.11949685534591195,0.13075657894736842,1,332,22.54,97.26,83.53,91.35,8.3,9.34,96.08,79.22,62.05,20.48,15.36,3.01,0.30000000000000004,9.04,0,2.71,5.12,15.06,6.63,0,12.65,8.73,7.23,7.83,1.51,18.07,5.72,2.41,1.51,0.9,0.30000000000000004,0.30000000000000004,11.75,0.6000000000000001,11.14,2.71,1.2,2.41,4.82,0.9,3.61,0,5.72,5.42,0.30000000000000004,0.6000000000000001,0.6000000000000001,0,0,0,0,0,16.27,2.71,0.9,0.6000000000000001,0,0,2.11,13.25,0,0,0,0,0.30000000000000004,0,0,0.30000000000000004,8.43,1.2,4.52,0.6000000000000001,2.11,0,2.71,1.81,0,1.2,0,0,0,0.30000000000000004,0,0.6000000000000001,1.2,0.9,0,0.30000000000000004,0,0,0.30000000000000004,0,12.95,14.46,0.30000000000000004,1.81,11.14,0.9,0.30000000000000004,0,3.61,1.2,4.22,3.01,4.52,0.6000000000000001,0.9,3.01,0,36.14,13.25,8.43,3.31,0,4.22,6.93,2,18,2,11,0,2,10,3,5,12,0.4579710144927536,6.01495720225236,51.62295990542869,0.8663569011765754,0.9187360340268884,43.72499940870212,0.02287021185873317,16,345,44,21.5625,1
189.0,18.9,0.37719298245614036,0.13157894736842105,0.11220472440944881,1,275,16.41,48.7,97.25,93.39,7.24,8,95.64,82.55,61.82,20.36,13.09,6.55,2.55,2.55,0,1.45,7.27,13.45,5.45,1.09,13.09,7.64,8.73,9.45,1.82,15.27,5.82,5.09,3.64,3.27,0,0.36,16.73,1.45,15.27,2.91,1.09,0,8.73,2.18,4.36,0,5.45,5.45,0,0.36,0.36,0,0,0,0,0,12,2.55,0.36,1.45,0,0,1.45,9.09,0,0,0,0,0,0,0,0,1.45,0,1.45,0,0,0,0.36,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,9.45,12.36,0.36,1.82,8.73,1.09,0.36,0,4.36,6.55,4.36,0,9.45,1.45,3.27,4.73,0,39.64,18.18,9.82,0.36,0,4.36,6.91,0,12,0,8,0,0,4,1,1,10,0.5054545454545455,5.92697991468597,68.60837374286805,0.878525018614461,0.9249541529316354,46.238089799248336,0.02162719100944037,11,287,42,26.09090909090909,1
193.0,16.083333333333332,0.29318181818181815,0.20909090909090908,0.11458333333333333,1,114,1.94,1.83,87.88,92.27,4.75,11.4,95.61,73.68,57.02,21.93,14.91,11.4,0.88,2.63,0,0,7.02,10.53,3.51,0,7.02,16.67,7.02,0,8.77,21.05,5.26,1.75,3.51,2.63,0.88,0,14.04,2.63,11.4,5.26,0,0.88,5.26,0,1.75,0,5.26,5.26,0,2.63,2.63,0,0,0,0,0,12.28,5.26,0.88,0.88,0,0,4.39,6.14,1.75,0,0,0,0.88,0,0,0.88,4.39,0,2.63,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91,12.28,0,0,5.26,0,7.02,0,1.75,0,14.04,0,8.77,0,0.88,7.89,0,65.79,24.56,6.14,3.51,0,9.65,21.93,1,4,0,2,0,0,2,0,3,3,0.536,4.237452064625629,35.935618876131585,0.8708408045041894,0.9121649217913492,37.38265571233689,0.02675037342705386,13,126,42,9.692307692307692,1
170.0,5.483870967741935,0.4048582995951417,0.19180161943319837,0.21293103448275863,1,296,3.68,98.5,13.97,99,5.38,6.76,94.93,79.39,56.76,19.59,15.2,3.7199999999999998,0,7.43,3.04,1.01,4.39,10.47,3.38,0,9.46,15.2,11.49,5.41,1.35,19.59,11.49,4.39,3.38,3.04,0,0.34,10.81,1.35,9.46,1.35,1.35,1.35,1.35,2.7,1.69,0.34,12.84,11.49,0.34,3.7199999999999998,2.7,0,0,0,0,0,20.27,5.74,2.7,0.68,0,0,2.7,15.54,0.68,0,2.03,1.01,0,0,0,0,2.7,0.68,1.69,0.34,0,0,2.7,0.34,0.34,0,0,0,0,2.36,0,0,0.34,0.34,0,0,0,0,0,0,10.81,11.49,0,1.01,6.76,0.68,1.35,1.69,2.03,2.36,10.81,0.68,9.8,0,5.07,3.7199999999999998,1.01,47.3,18.24,10.47,3.38,0,9.12,6.08,2,15,1,6,0,0,7,1,3,6,0.4551083591331269,5.783637643930058,38.830051813471506,0.8637474717404204,0.916490851889007,42.40400084331239,0.023582680410160206,32,324,49,10.125,1
176.0,11.733333333333333,0.43587662337662336,0.11282467532467533,0.17035398230088494,1,264,18.45,99,11.02,99,4.4,9.85,95.45,83.71,57.58,21.97,15.15,3.03,1.52,6.44,3.03,1.1400000000000001,6.82,11.36,6.44,1.1400000000000001,10.61,11.36,4.92,6.82,0.38,19.7,9.85,3.79,4.17,3.41,0.76,0,7.95,0.76,7.2,1.52,0,1.52,3.41,0,2.27,0,7.58,7.58,0,1.8900000000000001,1.8900000000000001,0,0,0,0,0,20.45,3.41,0.38,0.38,0,0,2.27,16.67,0,0,0,3.03,0,0,0,0,6.44,0.76,3.79,3.03,0.38,0,0.76,0,0,0,0,0,0,0,0,0.76,0,1.8900000000000001,0,0,0,0,0,0,15.15,6.06,0.38,1.1400000000000001,4.55,0,0.38,0,3.41,1.1400000000000001,7.58,0.76,11.36,0,4.55,6.82,0,46.59,25.76,8.33,2.65,0,6.06,3.79,0,11,0,7,0,0,4,1,3,6,0.4142857142857143,4.901894677425396,35.02098548503952,0.8436144959933801,0.9016404857303165,36.031406100981876,0.027753565797498797,16,281,51,17.5625,1
136.0,9.714285714285714,0.39807692307692305,0.08653846153846154,0.15476190476190477,1,263,12.18,98.37,53.71,96.19,7.51,8.37,93.16,81.75,66.16,22.05,14.83,3.04,2.66,6.84,0,2.2800000000000002,7.22,17.87,7.22,1.1400000000000001,11.79,14.83,7.98,4.94,1.1400000000000001,23.57,4.94,4.5600000000000005,4.94,4.5600000000000005,0.38,0,14.45,3.42,11.41,2.66,0.38,1.52,4.94,0.38,3.8,0,6.84,6.08,0,3.04,2.66,0,0,0,0,0.38,19.01,3.8,0.76,2.2800000000000002,0,0,1.52,14.83,0,0,0,0.38,0,0,0,0,4.94,1.9,2.2800000000000002,0.38,0,0.38,2.2800000000000002,0,0,0,0,0,0,2.2800000000000002,0,0,0.38,1.1400000000000001,0,0,0,0,0,0,11.79,9.89,0.38,0.38,7.6,1.1400000000000001,0.38,0,2.66,1.1400000000000001,9.51,0.76,4.18,0,1.52,2.2800000000000002,0.38,38.4,15.21,5.32,1.1400000000000001,0,6.46,10.27,2,15,1,12,2,1,10,2,7,13,0.4714285714285714,5.578018081208209,40.25232403718459,0.8665455618502724,0.9171521576374786,42.22257184768456,0.023684014408393714,15,281,46,18.733333333333334,1
182.0,20.22222222222222,0.3016304347826087,0.14945652173913043,0.14375,1,95,3.8,70.59,26.97,96.96,3.17,11.58,89.47,76.84,52.63,20,10.53,4.21,0,6.32,0,0,9.47,12.63,6.32,0,3.16,13.68,9.47,3.16,3.16,18.95,8.42,2.11,5.26,5.26,0,0,12.63,2.11,10.53,2.11,0,3.16,3.16,0,3.16,0,6.32,6.32,0,2.11,2.11,0,0,0,0,0,15.79,6.32,2.11,0,0,0,3.16,9.47,1.05,1.05,0,1.05,0,0,0,0,5.26,0,2.11,3.16,0,0,1.05,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,10.53,7.37,0,3.16,4.21,0,0,0,1.05,2.11,10.53,0,13.68,0,3.16,10.53,0,65.26,42.11,2.11,1.05,0,7.37,12.63,0,4,0,6,0,0,4,0,2,4,0.6176470588235294,4.41088226468823,45.97979519195995,0.8958181796206978,0.9281619778824914,44.39328086652546,0.02252593141305862,10,104,43,10.4,1
186.0,13.285714285714286,0.34330985915492956,0.13380281690140844,0.1431451612903226,1,153,23.38,98.93,46.57,87.07,5.28,8.5,93.46,79.74,54.25,20.26,16.99,5.23,1.96,7.19,0,2.61,3.27,13.07,3.92,1.96,11.11,9.8,3.92,7.19,0,18.95,6.54,2.61,5.88,3.92,1.31,0.65,9.15,0,9.15,1.96,0,2.61,3.92,0.65,1.31,0,7.19,5.88,1.31,1.31,1.31,0,0,0,0,0,18.95,4.58,2.61,1.31,0,0,2.61,14.38,0,0,0,0,0,0,0,0,4.58,0.65,1.96,1.31,0,0.65,0,0,0,0,0,0,0,0,0,0.65,1.96,0.65,0,0,0,0,0,0,9.15,9.8,1.31,2.61,4.58,1.31,0.65,0,4.58,0.65,3.92,3.92,11.76,0.65,4.58,6.54,0,50.33,22.88,8.5,1.96,0,5.88,11.11,2,4,0,10,0,2,2,2,1,2,0.5816993464052288,5.087791359227762,45.8170731707317,0.8922953507971482,0.9294598615362101,46.705856790992044,0.021410591063022007,15,164,44,10.933333333333334,1
185.0,10.882352941176471,0.41035353535353536,0.1893939393939394,0.18198529411764705,1,149,23.31,63.88,86.36,99,4.26,10.74,87.92,74.5,47.65,15.44,9.4,4.7,0,4.7,0,0,6.04,13.42,6.71,0,9.4,14.77,8.72,3.36,0,23.49,11.41,2.68,1.34,1.34,0,0,8.05,1.34,6.71,2.68,0.67,0.67,3.36,0,1.34,0,9.4,9.4,0,2.01,2.01,0,0,0,0,0,11.41,6.04,1.34,2.01,0,0,4.7,5.37,0,0,0,0,0,0,0,0,2.68,0,0,2.01,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,17.45,16.78,0,4.7,10.74,2.01,1.34,0.67,0.67,1.34,9.4,3.36,10.74,1.34,4.03,5.37,0,56.38,22.82,5.37,3.36,0,8.05,16.78,0,7,0,1,0,0,2,3,1,2,0.54375,4.863447851062042,65.2474021428956,0.8799517575633669,0.9212686023708422,42.276119268574305,0.023654015962230098,18,162,44,9.0,1
160.0,26.666666666666668,0.26458333333333334,0.2520833333333333,0.1282051282051282,1,256,4.42,99,85,63.29,6.4,6.25,97.27,84.77,61.33,26.95,21.09,4.69,0.78,11.72,2.34,1.56,5.86,12.5,4.3,0.39,8.98,10.55,7.8100000000000005,5.08,1.9500000000000002,23.44,5.86,3.13,1.56,1.17,0.39,0,17.97,1.9500000000000002,16.02,7.42,0.39,2.73,4.3,0,2.34,0,3.52,3.13,0.39,0,0,0,0,0,0,0,18.75,1.56,0,0.39,0,0,1.56,17.19,0,0,0,2.73,0.39,0,0,0.39,1.56,0.39,0.78,0,0.39,0,0.78,0,0,0,0,0,0,0,0,1.56,0,1.56,0.78,0,0,0,0.39,0,21.48,14.84,0.39,1.17,11.72,0,1.17,1.17,1.56,0.39,5.86,1.17,6.64,0.39,0,6.25,0,43.75,21.48,10.16,1.17,0,5.08,5.86,2,13,0,8,0,2,3,3,1,9,0.4627450980392157,5.225127824686562,44.04866236162361,0.8609380488018767,0.9125506613475773,39.847445670194276,0.025095711486169257,7,268,50,38.285714285714285,1
167.0,16.7,0.510670731707317,0.12652439024390244,0.2303370786516854,1,205,11.8,99,4.53,99,5.69,3.9,89.27,80.98,58.05,21.95,12.68,0.98,0.98,7.8,2.93,0,9.27,14.15,8.29,0,8.29,12.2,7.32,6.34,0.98,20,10.24,1.9500000000000002,2.44,1.9500000000000002,0.49,0,9.76,1.9500000000000002,7.8,0.98,0,0.98,2.44,1.46,2.93,0,8.78,8.78,0,1.46,1.46,0,0,0,0,0,15.61,1.46,0.49,0.49,0,0,0.98,14.15,0,0,0,3.9,0,0,0,0,3.9,1.46,1.46,0.98,0,0,0.49,0,0,0,0,0.49,0,0,0,0,0,2.44,0,0,0,0,0,0,10.24,8.78,0.98,2.44,5.37,0,0,0.98,0,0.98,8.78,0.98,7.32,0,2.93,4.39,0,40.98,18.54,5.37,1.9500000000000002,0,6.34,8.78,1,11,0,7,0,0,5,0,2,7,0.43577981651376146,4.549674854800469,24.091363653459595,0.8457388925976097,0.9004797968434624,34.905072013671116,0.02864913155338383,11,219,40,19.90909090909091,1
152.0,8.941176470588236,0.2512135922330097,0.1650485436893204,0.14970930232558138,1,166,2.91,99,6.2,96,4.37,6.02,94.58,81.33,60.24,27.11,18.67,4.22,1.81,6.02,6.02,0,8.43,10.24,3.61,1.81,9.04,16.27,6.02,4.22,0.6000000000000001,24.7,7.23,5.42,4.22,4.22,0,0,7.23,1.2,6.02,0,0,2.41,1.2,0,3.01,0,6.63,6.02,0,3.01,2.41,0,0,0,0,0,23.49,3.01,0,1.2,0,0,3.01,20.48,0,0.6000000000000001,3.61,4.82,0,0,0,0,4.22,2.41,1.81,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0.6000000000000001,1.81,0,0,0,0,0,0,13.86,8.43,0.6000000000000001,1.81,4.22,1.81,0.6000000000000001,0.6000000000000001,4.82,1.2,9.04,1.2,4.22,0,1.81,1.81,0.6000000000000001,45.78,15.06,6.02,9.64,0,6.63,8.43,1,5,1,6,0,1,2,0,1,2,0.6121212121212121,5.559867013888121,79.51953495729201,0.9038718765078458,0.9380107283207283,53.11604230282639,0.01882670388540579,18,178,50,9.88888888888889,1
155.0,25.833333333333332,0.5264423076923077,0.14182692307692307,0.23214285714285715,1,122,13.44,95.74,18.18,99,7.63,8.2,95.9,86.07,63.93,15.57,13.11,4.92,1.6400000000000001,4.1,0.8200000000000001,1.6400000000000001,2.46,14.75,8.2,0.8200000000000001,10.66,12.3,13.11,8.2,0.8200000000000001,18.85,13.93,4.1,4.92,3.2800000000000002,0.8200000000000001,0.8200000000000001,12.3,2.46,9.84,3.2800000000000002,0.8200000000000001,2.46,4.92,0,0,0,7.38,7.38,0,0,0,0,0,0,0,0,15.57,2.46,0,0.8200000000000001,0,0,0.8200000000000001,13.11,0,0,0,1.6400000000000001,0,0,0,0,3.2800000000000002,0,2.46,0.8200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2800000000000002,0,0,0,0,0,0,19.67,8.2,0,0,6.5600000000000005,0,0.8200000000000001,0.8200000000000001,1.6400000000000001,2.46,6.5600000000000005,0,7.38,0,3.2800000000000002,4.1,0,32.79,15.57,4.92,2.46,0,4.92,4.92,0,10,0,6,0,1,5,1,0,11,0.5625,4.5,55.18942731277534,0.8814178573489018,0.9200812409353866,40.91703991380596,0.024439695591532428,7,128,42,18.285714285714285,1
136.0,13.6,0.29545454545454547,0.22045454545454546,0.0954861111111111,1,151,11.43,70.77,93.55,50.75,6.29,5.3,93.38,78.15,56.29,20.53,13.91,5.96,0,6.62,0,1.32,6.62,12.58,7.28,2.65,8.61,10.6,6.62,8.61,1.99,22.52,5.96,1.32,1.32,1.32,0,0,10.6,0.66,9.93,1.99,1.32,3.31,0.66,0.66,2.65,0.66,4.64,3.31,1.32,1.99,0.66,1.32,0.66,0,0,0,13.91,4.64,1.32,0,0,0,2.65,9.27,0,0,0,0,1.32,0,0,1.32,0.66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,3.9699999999999998,1.32,0,0,0,0.66,0,14.57,13.25,0,3.9699999999999998,9.93,0.66,0,0,5.3,1.32,8.61,1.99,5.96,0,1.32,4.64,0,39.07,17.88,3.9699999999999998,1.32,0,5.96,9.93,2,4,0,3,0,1,2,1,0,4,0.6040268456375839,5.213560017271431,51.83538176977994,0.8992521892139006,0.9340516765645602,49.66804009835492,0.02013367143176486,11,160,45,14.545454545454545,1
181.0,5.484848484848484,0.2904929577464789,0.2323943661971831,0.1462912087912088,1,438,9,50.94,72.78,98.19,4.5600000000000005,7.08,94.29,85.39,51.6,17.81,13.24,6.62,0.23,6.16,0,0,4.57,8.9,3.65,0.23,7.31,12.33,7.76,5.02,2.2800000000000002,20.09,9.13,3.2,0.91,0.46,0.46,0.23,13.93,2.05,11.87,4.11,1.83,1.1400000000000001,4.11,0.91,3.42,0,7.31,7.08,0.23,3.2,3.2,0,0,0,0,0,11.87,3.88,0,0.23,0,0,2.2800000000000002,7.76,0,0,0,0.46,0,0,0,0,3.88,1.6,0.23,1.37,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,10.73,9.59,0,0.68,6.62,0,0.23,1.83,1.1400000000000001,3.42,7.08,1.37,18.49,0.23,8.22,10.27,0,58.9,27.63,15.75,2.74,0,4.79,7.99,1,19,1,9,1,1,9,2,4,10,0.35076252723311546,5.313791813974819,31.39949892627058,0.8290688101467302,0.8966089305712901,35.85682762357078,0.027888691395070372,34,459,51,13.5,1
148.0,13.454545454545455,0.42604166666666665,0.11770833333333333,0.12195121951219512,1,273,19.64,94.16,77.84,97.66,6.66,10.26,92.67,77.29,62.27,16.12,11.72,2.56,1.1,6.59,1.1,0,4.4,13.19,5.86,0.37,13.92,13.92,9.89,6.59,1.1,19.05,4.4,4.03,3.66,2.93,0.73,0,9.89,1.83,8.06,1.1,0.37,0.73,2.56,1.83,3.66,0,7.33,6.59,0,1.83,1.1,0,0,0,0,0,14.65,3.3,0.73,1.1,0,0,1.1,11.72,0,0,1.47,0,0,0,0,0,3.66,1.1,1.1,1.47,0,0,2.56,0.37,0,0,0,0.37,0,1.1,0,0,0,0.73,0,0,0,0,0.37,1.1,13.19,15.75,0.73,2.2,13.55,1.1,0.37,0,1.1,1.1,9.16,0.37,6.59,0.37,0.37,5.13,0.73,35.9,17.95,6.59,1.83,0,6.96,2.56,1,12,0,10,0,1,6,0,5,10,0.5164835164835165,6.034242944403871,68.69368287167892,0.8822149519721392,0.9273280952464119,47.62465091373989,0.020997529237773295,12,292,43,24.333333333333332,1
181.0,10.647058823529411,0.3314393939393939,0.1875,0.13095238095238096,1,141,32.1,94.1,94.53,98.57,4.55,13.48,90.07,75.18,48.23,19.15,10.64,2.84,0,7.8,0,0,8.51,9.22,4.26,0,12.06,8.51,6.38,3.55,1.42,19.15,7.8,2.13,1.42,1.42,0,0,8.51,2.13,6.38,0.71,0,2.13,2.84,0,2.13,0,8.51,7.8,0.71,2.13,2.13,0,0,0,0,0,15.6,4.96,1.42,2.13,0,0.71,3.55,10.64,0,0,0,0,0,0,0,0,4.96,0,3.55,0.71,0.71,0,1.42,0,0,0,0,0,0,0.71,0,0.71,0.71,0,0,0,0,0,0.71,0,13.48,19.15,0.71,5.67,12.77,0.71,0,0,4.96,4.26,5.67,0.71,10.64,0,6.38,4.26,0,51.77,29.79,3.55,0.71,0,6.38,11.35,1,4,0,8,0,0,3,0,2,3,0.5733333333333334,4.965212315030781,47.293972995866866,0.8889785495866781,0.9269763617869233,45.13213685681599,0.022157160499015394,18,152,42,8.444444444444445,1
163.0,13.583333333333334,0.5166184971098265,0.1199421965317919,0.18804347826086956,1,244,23.18,80.49,46.39,99,4.69,6.97,94.26,83.61,56.97,16.8,12.3,4.51,0,6.15,1.23,0.41000000000000003,4.51,14.34,9.43,0,10.25,13.11,10.25,4.51,1.23,18.44,9.84,5.33,1.23,0.8200000000000001,0,0.41000000000000003,6.5600000000000005,0,6.5600000000000005,1.23,0.41000000000000003,0.41000000000000003,2.05,0,2.46,0,8.61,8.61,0,0.8200000000000001,0.8200000000000001,0,0,0,0,0,11.48,2.05,0.41000000000000003,0,0,0,0.8200000000000001,9.43,0,0,0,1.6400000000000001,0,0,0,0,3.69,0,2.05,0.8200000000000001,0.8200000000000001,0,0.41000000000000003,0,0,0,0,0,0,0.41000000000000003,0,0,0,0.8200000000000001,0.41000000000000003,0,0,0,0,0.41000000000000003,10.25,9.84,0,2.05,7.79,0,0,0.8200000000000001,1.23,0,8.2,2.05,12.7,0,3.69,9.02,0,51.23,26.23,11.07,1.6400000000000001,0.41000000000000003,7.79,4.1,3,11,2,5,1,2,4,2,2,5,0.39923954372623577,4.578217562067947,35.3477408008658,0.8352174622743901,0.8951769283436773,33.815197344856536,0.029572502262865105,13,264,42,20.307692307692307,1
177.0,16.09090909090909,0.2996987951807229,0.1897590361445783,0.16468253968253968,1,141,7.61,98.56,79.68,99,4.55,9.22,95.04,82.27,57.45,19.15,15.6,4.26,0,9.93,0.71,0.71,3.55,12.77,5.67,0.71,8.51,13.48,10.64,6.38,0,21.99,9.22,2.13,2.84,2.84,0,0,13.48,0.71,12.77,2.13,0,2.84,6.38,0.71,3.55,0,7.8,7.8,0,0.71,0.71,0,0,0,0,0,18.44,4.26,2.13,1.42,0,0,1.42,14.18,0,0,0,0.71,0,0,0,0,2.84,0,1.42,0,1.42,0,0.71,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0.71,0,13.48,14.18,0.71,4.96,7.8,1.42,0,0,3.55,4.26,6.38,0.71,9.22,0,2.84,6.38,0,42.55,24.11,3.55,3.55,0,5.67,5.67,0,4,0,5,0,0,3,0,0,4,0.6241610738255033,5.387345351180478,66.06489110041602,0.9058049819135409,0.9385606772715009,53.12325861387349,0.018824146449081786,12,150,43,12.5,1
192.0,21.333333333333332,0.31547619047619047,0.09523809523809523,0.10096153846153846,1,122,48.02,40.06,71.87,82.25,5.55,8.2,92.62,76.23,54.92,13.93,6.5600000000000005,4.1,0.8200000000000001,1.6400000000000001,0,0,7.38,17.21,13.11,2.46,9.84,10.66,6.5600000000000005,6.5600000000000005,2.46,18.85,4.92,2.46,2.46,2.46,0,0,9.84,2.46,7.38,0,0.8200000000000001,0.8200000000000001,3.2800000000000002,0,4.1,0,4.1,4.1,0,2.46,2.46,0,0,0,0,0,10.66,2.46,0,0,0,0,2.46,8.2,0,0,0,0,0.8200000000000001,0,0,0.8200000000000001,9.84,0,9.02,1.6400000000000001,0.8200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,11.48,0,3.2800000000000002,6.5600000000000005,1.6400000000000001,0,0,4.1,3.2800000000000002,7.38,0.8200000000000001,8.2,1.6400000000000001,1.6400000000000001,4.92,0,48.36,15.57,3.2800000000000002,7.38,0,4.92,17.21,0,4,0,6,0,0,1,0,1,3,0.544,4.300697617828996,23.036649214659686,0.8739091812897913,0.9143988232539013,38.29234980541361,0.02611487686395846,10,129,50,12.9,1
186.0,12.4,0.3104026845637584,0.20889261744966442,0.17570754716981132,1,233,7.43,97.38,52.43,98.89,5.97,6.01,92.27,83.69,62.66,20.6,15.02,3.43,2.15,8.58,0,0.86,5.58,12.02,5.15,0.43,11.16,13.73,12.45,3.86,1.29,22.32,7.73,3.43,3.86,3.43,0.43,0,13.73,1.72,12.02,0,0.43,5.15,4.29,1.29,3,0,7.3,7.3,0,2.58,2.58,0,0,0,0,0,15.45,3.86,0.43,0.86,0,0,2.58,11.59,0,0,0,0,0,0,0,0,1.29,0,0.86,0.43,0,0,0.43,0,0,0,0,0,0,0.43,0,0.43,0.86,0,0,0.43,0,0,0.43,0,15.45,16.31,0.43,2.58,13.3,0.86,1.29,0,1.29,0.43,8.15,2.58,9.01,0.86,3.86,4.72,0,38.63,20.17,4.72,2.58,0,5.15,6.01,1,10,1,9,0,1,7,1,2,6,0.4857142857142857,5.375872022286245,53.374036067199384,0.8687328080603414,0.9174653467592614,41.90885878836781,0.023861303526536478,16,247,43,15.4375,1
