max_time,mean_time,positive_score,negative_score,subjective_score,negative,positive,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,ttr,cttr,diversity,herdan,summer,dugast,maas,utterances,WC,unique,word_per_utter,label
179.0,25.571428571428573,0.29292929292929293,0.24116161616161616,0.16071428571428573,4,4,0,7,0,0,4,3,1,6,0.5027624309392266,4.782853814171494,54.63799488853628,0.8677237823522355,0.9139259531062718,39.30031508089225,0.025445088619307242,8,182,44,22.75,1
162.0,7.043478260869565,0.3055555555555556,0.18382352941176472,0.1494140625,2,9,1,4,0,0,4,3,0,6,0.5247148288973384,6.017085938717874,57.9304166465526,0.8842637257878326,0.9283960653828908,48.14526880278616,0.020770472880652605,24,279,44,11.625,1
151.0,21.571428571428573,0.2833333333333333,0.22023809523809523,0.12995049504950495,4,8,3,10,1,1,5,1,2,7,0.5774647887323944,5.959369472271563,75.54390595009596,0.8975792041610647,0.9356517451090465,52.345738204773134,0.01910375198240714,8,232,47,29.0,1
165.0,8.68421052631579,0.40714285714285714,0.14285714285714285,0.18041237113402062,0,10,0,10,0,0,6,0,4,7,0.462882096069869,4.9530547232695765,41.50797862606595,0.858240280062483,0.9096839343482724,38.33050746678424,0.026088879748502207,20,230,43,11.5,1
171.0,11.4,0.33890374331550804,0.1497326203208556,0.15583333333333332,3,11,2,11,0,1,5,0,2,9,0.49854227405247814,6.528810338146367,53.25114155251141,0.8807641262365581,0.9280380924586038,48.95951413706004,0.020425039292680545,16,365,50,22.8125,1
138.0,15.333333333333334,0.2461734693877551,0.1798469387755102,0.13172043010752688,6,6,2,2,0,1,2,2,1,3,0.49246231155778897,4.912296129747438,22.42927746675997,0.8661824003134397,0.9137925584457209,39.55611845618927,0.02528053911830502,10,214,53,21.4,1
172.0,15.636363636363637,0.25,0.275,0.13541666666666666,2,3,0,2,0,2,0,2,0,2,0.6884057971014492,5.718328021574037,101.06114551083593,0.9242221291180075,0.9505870720457164,65.02232944536445,0.015379332123747709,12,146,45,12.166666666666666,1
160.0,14.545454545454545,0.34615384615384615,0.21153846153846154,0.1625,1,8,0,8,0,0,3,4,2,5,0.5437262357414449,6.235096298816347,68.7348460212676,0.8906510124452318,0.9325859572091121,50.95752742463129,0.019624186072981067,12,284,49,23.666666666666668,1
193.0,24.125,0.316340782122905,0.1564245810055866,0.15016778523489932,1,15,0,9,0,0,8,0,2,9,0.4393939393939394,5.644117345171042,35.551548945571376,0.8581917963653483,0.9129956545472652,40.89391520254389,0.02445351576260404,9,359,48,39.888888888888886,1
187.0,11.6875,0.34206586826347307,0.22604790419161677,0.21301020408163265,5,7,2,4,0,1,4,3,0,5,0.4517543859649123,4.823416929645724,62.26782839890768,0.8536441230620588,0.9064669886948712,37.096874703956225,0.026956448703031963,17,256,44,15.058823529411764,1
185.0,9.25,0.34558823529411764,0.25882352941176473,0.10119047619047619,4,9,1,6,1,3,8,4,2,7,0.412,4.606300033649567,25.26478375992939,0.8394026612116404,0.8975416101835192,34.38077467235373,0.029086022916293388,21,254,44,12.095238095238095,1
181.0,6.703703703703703,0.3866822429906542,0.1308411214953271,0.1857638888888889,2,14,0,8,2,0,5,1,4,7,0.624113475177305,5.240323740743641,48.118871127851634,0.9047391495359179,0.9373983540750122,51.94956654564083,0.01924943876329439,28,155,49,5.535714285714286,1
174.0,15.818181818181818,0.3548657718120805,0.13590604026845637,0.1225328947368421,1,11,1,9,0,1,6,2,2,6,0.41711229946524064,5.703924908191619,64.09063670411986,0.8524034376526075,0.9102358616824191,40.138169231007126,0.024913941496551625,12,374,43,31.166666666666668,1
171.0,17.1,0.30067567567567566,0.19256756756756757,0.15677966101694915,2,6,1,4,0,0,4,1,3,4,0.6218487394957983,4.796707554286017,51.2843559296351,0.9005971700475844,0.9330690527808388,48.078344403266115,0.02079938509554973,11,127,47,11.545454545454545,1
178.0,19.77777777777778,0.39402173913043476,0.11141304347826086,0.16428571428571428,1,5,0,6,0,0,2,1,1,3,0.5454545454545454,4.954336943068623,38.161358811040344,0.881288234144171,0.9224913503494283,43.01128398765091,0.023249712802973114,10,168,48,16.8,1
180.0,15.0,0.44829842931937175,0.10863874345549739,0.15811258278145696,0,22,0,11,0,1,10,0,7,13,0.3884297520661157,5.233000814127698,43.49531949032176,0.8395693388328417,0.9014284711128807,36.74112411793444,0.027217457930522874,13,363,44,27.923076923076923,1
187.0,11.6875,0.4747340425531915,0.1848404255319149,0.22815533980582525,1,21,1,14,1,2,13,3,2,18,0.4794520547945205,5.017094066958714,38.71974921630094,0.8635922072456793,0.9129322359392908,39.507066429280684,0.025311927469736133,17,241,44,14.176470588235293,1
175.0,21.875,0.3237704918032787,0.13319672131147542,0.1073943661971831,1,3,0,4,0,0,2,0,0,0,0.5379746835443038,4.781623578935601,46.77817531305904,0.8775442688004257,0.919458936399254,41.34224656889368,0.024188332347483268,9,162,41,18.0,1
153.0,17.0,0.36578947368421055,0.1723684210526316,0.16964285714285715,3,17,1,9,1,4,8,2,2,10,0.4567901234567901,5.813989089756057,59.4,0.8644583971096976,0.9169852285987107,42.64921907756135,0.023447088167814097,10,325,40,32.5,1
164.0,11.714285714285714,0.435,0.202,0.20559210526315788,3,7,0,4,1,2,5,1,1,6,0.6060606060606061,5.504818825631803,83.3761577207162,0.9019231030820367,0.9366869130004584,52.060634403752225,0.019208371381811782,15,182,42,12.133333333333333,1
166.0,18.444444444444443,0.4594594594594595,0.16418918918918918,0.20464601769911506,1,18,0,21,0,0,12,2,3,15,0.39636363636363636,4.647775616552307,32.621173469387756,0.8352392861760228,0.8956764892269349,34.090475619493084,0.0293337063161476,10,275,43,27.5,1
161.0,13.416666666666666,0.35071942446043164,0.06205035971223022,0.1296641791044776,0,13,0,10,0,2,6,0,3,7,0.3841642228739003,5.016249255992017,22.799284066232357,0.8359560300110869,0.8983864263842134,35.55072751334695,0.028128819575480305,13,362,44,27.846153846153847,1
137.0,15.222222222222221,0.39444444444444443,0.155,0.1814516129032258,0,21,0,13,0,0,14,0,7,11,0.4489247311827957,6.1225170521415,42.537850175351664,0.8646875477791883,0.9182368822196038,43.74241806374414,0.0228611047185992,10,389,47,38.9,1
104.0,20.8,0.3153409090909091,0.17140151515151514,0.12595419847328243,6,14,2,6,2,2,7,6,3,13,0.6259842519685039,7.054484249858105,120.24468085106383,0.9154051313845423,0.9483564924517799,65.4570940016416,0.015277182943302084,6,275,51,45.833333333333336,1
169.0,18.77777777777778,0.4763779527559055,0.19586614173228348,0.248046875,2,25,1,21,0,2,19,3,6,19,0.508,5.679612662849466,78.04079884621257,0.8773379289505365,0.9234111066210517,45.013596058032604,0.022215510147440255,10,272,52,27.2,1
191.0,7.958333333333333,0.3463740458015267,0.16603053435114504,0.11139455782312925,3,6,1,6,0,2,3,1,0,4,0.45806451612903226,5.702857235207742,42.91802700079414,0.8639003921869838,0.9162510751117863,42.14980770084601,0.02372490064717255,25,333,49,13.32,1
177.0,11.8,0.3658759124087591,0.12043795620437957,0.12409420289855072,3,12,1,6,0,2,3,3,3,8,0.46381578947368424,5.71830509485938,32.55853948086117,0.8656176161540932,0.9172261324559964,42.54298471116426,0.02350563804559714,16,321,49,20.0625,1
189.0,7.0,0.4056372549019608,0.17892156862745098,0.17229729729729729,0,22,0,6,0,0,11,2,3,7,0.5508771929824562,6.576006360179619,83.29808483850661,0.8945166711682224,0.9356434411935798,53.58656427389689,0.01866139420487386,28,300,49,10.714285714285714,1
103.0,25.75,0.32421875,0.1328125,0.09195402298850575,1,3,1,6,1,1,5,1,0,1,0.5947368421052631,5.796777689281121,79.95900521779626,0.9009655289738012,0.9370870906802947,52.98179530612554,0.018874407600234414,5,208,48,41.6,1
181.0,9.526315789473685,0.44342105263157894,0.11052631578947368,0.18269230769230768,0,8,0,3,0,0,3,0,1,3,0.5987261146496815,5.304726891041144,46.51851851851852,0.8985510113974832,0.9339934602674335,49.84027810428925,0.020064093500993932,20,166,45,8.3,1
174.0,19.333333333333332,0.26480263157894735,0.29769736842105265,0.17757009345794392,2,11,0,6,1,0,4,2,1,7,0.4517241379310345,5.439478930419968,31.30681818181818,0.8598412187884852,0.9129723888541512,40.4532693133515,0.02471988091380176,10,291,45,29.1,1
157.0,17.444444444444443,0.32142857142857145,0.19222689075630253,0.22201492537313433,4,13,2,9,1,4,6,5,1,9,0.6258992805755396,5.217913251965385,54.31783299141402,0.9050423974620483,0.9374949198918501,51.965022296751094,0.019243713478835956,10,149,42,14.9,1
170.0,18.88888888888889,0.3657635467980296,0.17549261083743842,0.16804635761589404,2,30,0,17,1,1,8,3,2,13,0.3486682808716707,5.010400804602392,31.777020250683705,0.8250778682599806,0.8929209681530469,34.43502279010338,0.0290402014860115,10,418,52,41.8,1
170.0,13.076923076923077,0.375,0.14210526315789473,0.16267123287671234,3,7,0,6,0,0,5,4,4,5,0.5364583333333334,5.256196739722236,72.10948191593353,0.8815469458876672,0.9240341873103629,44.384633316773204,0.022530320186786232,14,200,53,14.285714285714286,1
186.0,12.4,0.3475609756097561,0.10670731707317073,0.125,0,3,0,2,0,0,1,0,1,1,0.5952380952380952,4.72455591261534,34.02895419187554,0.8927287938551567,0.9280063963857869,45.0846231785748,0.022180511435997138,16,129,45,8.0625,1
163.0,23.285714285714285,0.35,0.2388888888888889,0.2556818181818182,0,2,0,1,0,0,0,2,0,0,0.648936170212766,4.448882240685784,51.67188621020513,0.9048221744747458,0.9339235070499317,47.734803324168155,0.020949075524811046,8,94,37,11.75,1
163.0,16.3,0.3895522388059702,0.17201492537313434,0.19476744186046513,5,19,1,15,2,1,8,5,4,10,0.33805668016194335,5.312977770847744,31.560471508759377,0.825145426130043,0.8946849094961753,35.472538006359954,0.02819082186396439,11,496,50,45.09090909090909,1
116.0,12.88888888888889,0.23738532110091742,0.1926605504587156,0.13625,3,5,1,4,2,4,5,2,2,4,0.5062761506276151,5.534411180330814,61.590725347207325,0.8757093880238277,0.9219499273027538,44.06176351421781,0.022695414805113757,10,243,49,24.3,1
169.0,10.5625,0.3647260273972603,0.21575342465753425,0.16898148148148148,0,5,0,1,0,0,2,0,0,5,0.5771812080536913,4.981846238726034,49.85557154605263,0.8901668850764958,0.9277453846817341,45.55954103123246,0.021949299254671362,17,150,47,8.823529411764707,1
169.0,24.142857142857142,0.28594771241830064,0.2034313725490196,0.16071428571428573,3,15,0,9,0,4,8,1,6,13,0.5018050541516246,5.905544112403015,58.2185475644813,0.8773930606905053,0.9242636391933349,45.87030340909759,0.021800597024210375,8,294,42,36.75,1
198.0,8.608695652173912,0.30357142857142855,0.16865079365079366,0.11666666666666667,0,8,0,4,0,0,3,0,1,6,0.5724907063197026,6.639411448812094,98.70222104110294,0.900306067758601,0.9390061730391588,56.118875580660216,0.017819316400284786,24,285,54,11.875,1
182.0,13.0,0.3877118644067797,0.1271186440677966,0.17559523809523808,1,16,1,12,0,0,5,2,3,11,0.5,5.873670062235366,67.80553626605744,0.8766729994673609,0.9237598523887081,45.57315787656475,0.021942741003564154,15,293,47,19.533333333333335,1
168.0,18.666666666666668,0.336734693877551,0.17772108843537415,0.1435546875,2,10,3,7,1,2,6,2,3,1,0.5016949152542373,6.093063574985376,63.12739741607424,0.8787117862561581,0.9256127488172187,46.88811204978738,0.021327367562553302,10,300,59,30.0,1
165.0,11.0,0.31644144144144143,0.15315315315315314,0.13602941176470587,0,5,0,7,0,0,2,2,2,3,0.4628975265017668,5.5063407073905015,33.31421068340935,0.8635626924834531,0.9152504056463407,41.37758946143498,0.024167671752169776,16,288,50,18.0,1
176.0,14.666666666666666,0.27184466019417475,0.1953883495145631,0.11495535714285714,0,11,0,8,0,1,8,0,6,9,0.5150375939849624,5.939703291240222,53.92073602264685,0.8811648927017288,0.9264394754698091,46.985242288437185,0.02128327856353514,13,286,49,22.0,1
176.0,11.733333333333333,0.3608490566037736,0.11949685534591195,0.13075657894736842,2,18,2,11,0,2,10,3,5,12,0.4579710144927536,6.01495720225236,51.62295990542869,0.8663569011765754,0.9187360340268884,43.72499940870212,0.02287021185873317,16,345,44,21.5625,1
189.0,18.9,0.37719298245614036,0.13157894736842105,0.11220472440944881,0,12,0,8,0,0,4,1,1,10,0.5054545454545455,5.92697991468597,68.60837374286805,0.878525018614461,0.9249541529316354,46.238089799248336,0.02162719100944037,11,287,42,26.09090909090909,1
193.0,16.083333333333332,0.29318181818181815,0.20909090909090908,0.11458333333333333,1,4,0,2,0,0,2,0,3,3,0.536,4.237452064625629,35.935618876131585,0.8708408045041894,0.9121649217913492,37.38265571233689,0.02675037342705386,13,126,42,9.692307692307692,1
170.0,5.483870967741935,0.4048582995951417,0.19180161943319837,0.21293103448275863,2,15,1,6,0,0,7,1,3,6,0.4551083591331269,5.783637643930058,38.830051813471506,0.8637474717404204,0.916490851889007,42.40400084331239,0.023582680410160206,32,324,49,10.125,1
176.0,11.733333333333333,0.43587662337662336,0.11282467532467533,0.17035398230088494,0,11,0,7,0,0,4,1,3,6,0.4142857142857143,4.901894677425396,35.02098548503952,0.8436144959933801,0.9016404857303165,36.031406100981876,0.027753565797498797,16,281,51,17.5625,1
136.0,9.714285714285714,0.39807692307692305,0.08653846153846154,0.15476190476190477,2,15,1,12,2,1,10,2,7,13,0.4714285714285714,5.578018081208209,40.25232403718459,0.8665455618502724,0.9171521576374786,42.22257184768456,0.023684014408393714,15,281,46,18.733333333333334,1
182.0,20.22222222222222,0.3016304347826087,0.14945652173913043,0.14375,0,4,0,6,0,0,4,0,2,4,0.6176470588235294,4.41088226468823,45.97979519195995,0.8958181796206978,0.9281619778824914,44.39328086652546,0.02252593141305862,10,104,43,10.4,1
186.0,13.285714285714286,0.34330985915492956,0.13380281690140844,0.1431451612903226,2,4,0,10,0,2,2,2,1,2,0.5816993464052288,5.087791359227762,45.8170731707317,0.8922953507971482,0.9294598615362101,46.705856790992044,0.021410591063022007,15,164,44,10.933333333333334,1
185.0,10.882352941176471,0.41035353535353536,0.1893939393939394,0.18198529411764705,0,7,0,1,0,0,2,3,1,2,0.54375,4.863447851062042,65.2474021428956,0.8799517575633669,0.9212686023708422,42.276119268574305,0.023654015962230098,18,162,44,9.0,1
160.0,26.666666666666668,0.26458333333333334,0.2520833333333333,0.1282051282051282,2,13,0,8,0,2,3,3,1,9,0.4627450980392157,5.225127824686562,44.04866236162361,0.8609380488018767,0.9125506613475773,39.847445670194276,0.025095711486169257,7,268,50,38.285714285714285,1
167.0,16.7,0.510670731707317,0.12652439024390244,0.2303370786516854,1,11,0,7,0,0,5,0,2,7,0.43577981651376146,4.549674854800469,24.091363653459595,0.8457388925976097,0.9004797968434624,34.905072013671116,0.02864913155338383,11,219,40,19.90909090909091,1
152.0,8.941176470588236,0.2512135922330097,0.1650485436893204,0.14970930232558138,1,5,1,6,0,1,2,0,1,2,0.6121212121212121,5.559867013888121,79.51953495729201,0.9038718765078458,0.9380107283207283,53.11604230282639,0.01882670388540579,18,178,50,9.88888888888889,1
155.0,25.833333333333332,0.5264423076923077,0.14182692307692307,0.23214285714285715,0,10,0,6,0,1,5,1,0,11,0.5625,4.5,55.18942731277534,0.8814178573489018,0.9200812409353866,40.91703991380596,0.024439695591532428,7,128,42,18.285714285714285,1
136.0,13.6,0.29545454545454547,0.22045454545454546,0.0954861111111111,2,4,0,3,0,1,2,1,0,4,0.6040268456375839,5.213560017271431,51.83538176977994,0.8992521892139006,0.9340516765645602,49.66804009835492,0.02013367143176486,11,160,45,14.545454545454545,1
181.0,5.484848484848484,0.2904929577464789,0.2323943661971831,0.1462912087912088,1,19,1,9,1,1,9,2,4,10,0.35076252723311546,5.313791813974819,31.39949892627058,0.8290688101467302,0.8966089305712901,35.85682762357078,0.027888691395070372,34,459,51,13.5,1
148.0,13.454545454545455,0.42604166666666665,0.11770833333333333,0.12195121951219512,1,12,0,10,0,1,6,0,5,10,0.5164835164835165,6.034242944403871,68.69368287167892,0.8822149519721392,0.9273280952464119,47.62465091373989,0.020997529237773295,12,292,43,24.333333333333332,1
181.0,10.647058823529411,0.3314393939393939,0.1875,0.13095238095238096,1,4,0,8,0,0,3,0,2,3,0.5733333333333334,4.965212315030781,47.293972995866866,0.8889785495866781,0.9269763617869233,45.13213685681599,0.022157160499015394,18,152,42,8.444444444444445,1
163.0,13.583333333333334,0.5166184971098265,0.1199421965317919,0.18804347826086956,3,11,2,5,1,2,4,2,2,5,0.39923954372623577,4.578217562067947,35.3477408008658,0.8352174622743901,0.8951769283436773,33.815197344856536,0.029572502262865105,13,264,42,20.307692307692307,1
177.0,16.09090909090909,0.2996987951807229,0.1897590361445783,0.16468253968253968,0,4,0,5,0,0,3,0,0,4,0.6241610738255033,5.387345351180478,66.06489110041602,0.9058049819135409,0.9385606772715009,53.12325861387349,0.018824146449081786,12,150,43,12.5,1
192.0,21.333333333333332,0.31547619047619047,0.09523809523809523,0.10096153846153846,0,4,0,6,0,0,1,0,1,3,0.544,4.300697617828996,23.036649214659686,0.8739091812897913,0.9143988232539013,38.29234980541361,0.02611487686395846,10,129,50,12.9,1
186.0,12.4,0.3104026845637584,0.20889261744966442,0.17570754716981132,1,10,1,9,0,1,7,1,2,6,0.4857142857142857,5.375872022286245,53.374036067199384,0.8687328080603414,0.9174653467592614,41.90885878836781,0.023861303526536478,16,247,43,15.4375,1
181.0,12.928571428571429,0.301056338028169,0.14788732394366197,0.11993243243243243,4,4,1,3,0,0,2,0,0,4,0.5722222222222222,5.428576649955718,79.84198645598195,0.8925028882986232,0.9309626028185128,48.307873287945306,0.02070055938996468,15,191,46,12.733333333333333,1
148.0,21.142857142857142,0.30973451327433627,0.21349557522123894,0.15353260869565216,2,16,0,10,0,2,5,3,2,12,0.5257731958762887,5.178265442181457,29.082427536231883,0.8779607714621215,0.9216709816083953,43.165285639512966,0.023166764338160954,8,210,38,26.25,1
183.0,15.25,0.3675,0.165,0.211864406779661,0,8,0,7,0,0,5,1,3,5,0.5227272727272727,4.246656438786979,38.68085106382979,0.8671468906022091,0.9101058429509101,36.75338834536576,0.027208375744928837,13,133,45,10.23076923076923,1
184.0,13.142857142857142,0.42757009345794394,0.09929906542056074,0.1364795918367347,0,9,0,2,0,0,3,0,1,8,0.4864864864864865,5.125453177063495,36.95524982514799,0.866631652453333,0.9151451181981292,40.50944231712718,0.024685602733592934,15,242,48,16.133333333333333,1
152.0,19.0,0.3106060606060606,0.17045454545454544,0.10714285714285714,1,6,1,6,0,0,3,0,3,5,0.5638297872340425,5.466532605171604,62.666666666666664,0.8905740056348849,0.9300035537342634,47.85372975782911,0.020897012731518488,9,191,45,21.22222222222222,1
154.0,15.4,0.2777777777777778,0.24845679012345678,0.1716101694915254,2,5,1,1,0,1,0,2,2,2,0.5538461538461539,4.465250445211504,39.51704545454545,0.8786103442197057,0.9182264670677931,40.098428644244926,0.024938633103856647,11,135,40,12.272727272727273,1
179.0,13.76923076923077,0.2970505617977528,0.2127808988764045,0.1545138888888889,1,11,0,9,0,1,8,1,5,8,0.4367469879518072,5.627091311370913,63.67868852459017,0.8572985415616388,0.9124550452867146,40.680277780230035,0.024581936372272857,14,335,48,23.928571428571427,1
187.0,8.5,0.49242424242424243,0.10606060606060606,0.12692307692307692,1,9,1,6,1,1,4,1,1,4,0.6357142857142857,5.318767311538052,57.02247191011236,0.9083288481569319,0.9398204082313745,53.906188841926046,0.01855074568399539,23,142,48,6.173913043478261,1
180.0,13.846153846153847,0.37004950495049505,0.12623762376237624,0.11799065420560748,5,22,3,19,3,0,18,1,6,15,0.32922535211267606,5.548204252056264,38.27902378745752,0.8248200044567117,0.8957401992144355,36.20345690186962,0.027621671673799687,14,571,43,40.785714285714285,1
159.0,22.714285714285715,0.3971518987341772,0.08860759493670886,0.1266025641025641,4,9,1,5,0,0,4,2,2,7,0.5515463917525774,5.432101983464863,41.811253557421765,0.887045302543373,0.9278662114355826,46.63691088266701,0.02144224351642592,8,197,45,24.625,1
197.0,24.625,0.2664233576642336,0.24543795620437955,0.16466346153846154,9,10,0,5,0,1,3,1,2,6,0.5221674876847291,5.26069167004593,53.23774509803921,0.877707190819863,0.9219000151715603,43.446593586835085,0.023016764202729433,9,240,51,26.666666666666668,1
132.0,16.5,0.29411764705882354,0.2027310924369748,0.17097701149425287,4,11,3,6,1,2,3,1,2,6,0.6130952380952381,5.619110673576804,86.68281938325993,0.9045202126439227,0.9385832142656128,53.665431410045095,0.018633969274545328,9,177,45,19.666666666666668,1
125.0,31.25,0.334375,0.246875,0.20833333333333334,5,11,3,11,1,1,5,4,2,7,0.4298245614035088,4.5892704767503005,42.54113475177304,0.8444788363111679,0.900086450150245,34.9106546027235,0.028644550249194888,5,235,45,47.0,1
172.0,10.75,0.44772727272727275,0.05454545454545454,0.18092105263157895,0,4,0,5,0,0,1,0,1,3,0.5652173913043478,3.8334908600273256,20.7,0.8738231899289826,0.9106126697259738,35.83692260490651,0.02790418170178172,17,92,41,5.411764705882353,1
185.0,15.416666666666666,0.36151960784313725,0.18995098039215685,0.17708333333333334,2,11,0,13,0,2,4,5,0,8,0.4212218649517685,5.252621455458296,45.35416666666667,0.8493681562720665,0.9065695374405569,38.10477764944753,0.026243428296569494,13,313,45,24.076923076923077,1
210.0,10.5,0.3335987261146497,0.20382165605095542,0.2110215053763441,1,16,0,13,0,2,13,1,4,14,0.4876847290640394,4.913287503156105,37.27213114754098,0.8648488065887667,0.9130637193450966,39.3130526259946,0.02543684433548107,21,217,45,10.333333333333334,1
141.0,23.5,0.3885135135135135,0.20270270270270271,0.16517857142857142,0,6,0,2,0,0,3,1,1,5,0.7796610169491526,4.234643242332288,54.19867496665186,0.93895922457104,0.955187813571555,66.8002235432151,0.014970009783770702,7,70,39,10.0,1
143.0,7.944444444444445,0.3696808510638298,0.26595744680851063,0.12771739130434784,0,5,0,3,0,0,2,2,1,2,0.5655737704918032,4.4172723576849116,46.42701722074871,0.8813671849417051,0.9195382499800366,40.49487523643953,0.02469448279964435,19,131,41,6.894736842105263,1
152.0,13.818181818181818,0.23549107142857142,0.14620535714285715,0.10294117647058823,1,14,1,15,1,4,0,1,0,10,0.4154929577464789,4.951170013950466,30.174373982275647,0.8445222837515661,0.9024044494336649,36.33301526718371,0.027523176720848943,12,300,46,25.0,1
189.0,11.117647058823529,0.3717948717948718,0.15865384615384615,0.16666666666666666,3,11,1,9,0,2,3,4,2,7,0.573394495412844,5.986414282632196,82.1712845145693,0.8967068742749122,0.9352392453419516,52.12830016510295,0.01918343772639349,18,233,48,12.944444444444445,1
173.0,15.727272727272727,0.3401639344262295,0.11407103825136612,0.12779329608938547,2,20,0,6,3,0,4,3,5,9,0.49710982658959535,6.538458922919467,65.66875585440921,0.8804495650880444,0.9278965492389382,48.90353413907199,0.020448419886305098,12,358,51,29.833333333333332,1
177.0,17.7,0.4089285714285714,0.11071428571428571,0.15086206896551724,0,12,0,10,0,0,8,0,4,11,0.4558303886925795,5.422274437048662,52.63245098039216,0.8608375018796938,0.913424283157982,40.567300629820096,0.024650395379398816,11,285,36,25.90909090909091,1
155.0,14.090909090909092,0.3457142857142857,0.20214285714285715,0.17784552845528456,0,10,0,8,0,0,3,3,1,6,0.5595238095238095,6.280639184941973,67.13278413934263,0.8949856869591231,0.9351215986990365,52.65405188489962,0.018991890732093588,12,264,46,22.0,1
171.0,10.058823529411764,0.3492268041237113,0.16494845360824742,0.16166666666666665,2,13,1,7,0,3,6,1,6,13,0.417910447761194,5.40867186500379,38.85347498893316,0.8499366148661464,0.9076326132221646,38.744498044202935,0.025810116286940073,18,372,52,20.666666666666668,1
47.0,2.611111111111111,0.2625,0.18055555555555555,0.1541095890410959,5,6,2,4,0,1,1,3,3,9,0.4244791666666667,5.881755867369312,39.79249559304961,0.8560000295416279,0.9128203321722067,41.32391509280174,0.024199062401379076,19,407,51,21.42105263157895,1
164.0,20.5,0.47244094488188976,0.12893700787401574,0.17255434782608695,2,13,0,15,0,0,10,0,3,11,0.5276381909547738,5.263174424729398,55.59368376623082,0.8792163882985435,0.9227550819669114,43.82469401401964,0.02281818555721341,9,201,42,22.333333333333332,1
180.0,9.473684210526315,0.36203703703703705,0.2037037037037037,0.1638349514563107,0,14,0,11,0,1,5,2,0,7,0.5,5.590169943749474,47.56909540480895,0.8744630830732545,0.9214901879457472,43.98276660788303,0.022736177760604312,20,252,45,12.6,0
185.0,14.23076923076923,0.32401315789473684,0.23519736842105263,0.1484375,2,11,1,7,1,0,8,1,2,11,0.6305732484076433,5.586893215032694,79.50954793452846,0.9088007242990529,0.9409922240025647,55.44173203664813,0.01803695453343664,14,171,43,12.214285714285714,0
180.0,7.826086956521739,0.3556851311953353,0.1956997084548105,0.1994186046511628,4,27,2,18,2,4,19,6,7,20,0.39908256880733944,5.892383514863789,50.886011616650535,0.848858009840947,0.9091977045932602,40.21147423659881,0.024868523698388597,24,436,49,18.166666666666668,0
157.0,17.444444444444443,0.39044117647058824,0.23602941176470588,0.18973214285714285,2,15,0,10,0,0,8,2,2,10,0.5657370517928287,6.337770166019816,87.05217704973688,0.8969087443499196,0.9363499649732469,53.59768783772182,0.01865752125404567,10,265,47,26.5,0
185.0,6.607142857142857,0.29790419161676646,0.18038922155688622,0.14396551724137932,1,13,0,5,0,0,7,0,1,9,0.5667870036101083,6.670290831994771,78.70970730535635,0.8990451754080798,0.9383791870212149,55.70825890610734,0.017950659734051917,29,289,46,9.96551724137931,0
178.0,12.714285714285714,0.39416666666666667,0.17916666666666667,0.1358695652173913,4,23,1,13,0,2,11,1,5,19,0.48333333333333334,5.919600211726014,37.254901960784316,0.8725321774688733,0.9216854677957346,44.74684168440537,0.022347945963491496,15,321,47,21.4,0
179.0,6.172413793103448,0.3943452380952381,0.17857142857142858,0.1810344827586207,0,7,0,7,0,0,7,0,5,9,0.42913385826771655,4.83609297631782,41.350683108438204,0.8472213624833421,0.9031305928208805,36.244165788000224,0.027590647439624107,30,269,50,8.966666666666667,0
179.0,17.9,0.35303514376996803,0.2679712460063898,0.22880116959064328,8,22,3,13,2,2,17,5,4,19,0.39577836411609496,5.44824534219111,50.43835960729105,0.8438913247901108,0.9047144776052214,38.03463322649665,0.026291827084146947,11,379,41,34.45454545454545,0
186.0,23.25,0.3797709923664122,0.11545801526717557,0.15745192307692307,1,8,1,6,0,1,7,1,3,6,0.47035573122529645,5.290195271245206,50.83360422559541,0.8636882516308382,0.9143422097246612,40.59363594795879,0.024634403315879468,9,261,44,29.0,0
156.0,19.5,0.2926470588235294,0.23529411764705882,0.16346153846153846,2,5,0,3,0,0,2,2,2,3,0.6302521008403361,4.861527926641233,47.79332129963899,0.9034058483233159,0.9350596662133002,49.476323464261185,0.020211687732261306,9,132,47,14.666666666666666,0
180.0,20.0,0.37771739130434784,0.18206521739130435,0.17829457364341086,3,13,0,12,0,3,9,2,1,7,0.4724137931034483,5.688615369981187,55.243346007604565,0.8677397272819285,0.9182422375575484,42.86911561921957,0.02332681665006564,10,307,41,30.7,0
209.0,13.0625,0.3473282442748092,0.16889312977099236,0.17057291666666666,3,12,0,3,1,0,5,2,2,6,0.5748792270531401,5.8485309274775865,88.12102511979091,0.896188919458313,0.934520233470462,51.36945656898282,0.019466820690561985,17,219,45,12.882352941176471,0
171.0,17.1,0.32710280373831774,0.19158878504672897,0.13442211055276382,1,14,0,11,0,2,4,3,1,8,0.3986636971046771,5.973307366180699,58.11547480572192,0.8494131921877427,0.9098010522722576,40.55483329825364,0.024657973382498446,11,472,47,42.90909090909091,0
178.0,8.9,0.34151785714285715,0.10193452380952381,0.09545454545454546,0,12,0,11,0,1,11,0,3,9,0.34274193548387094,5.397505397508096,37.53192043056089,0.8274769369912967,0.8962680370567645,35.975340447159944,0.027796818253013764,21,496,51,23.61904761904762,0
